Year,Month,Day,Date,Weekday,Holiday,Temperature,Rainfall,Demand
2020,1,1,1/1/2020,WEDNESDAY,TRUE,17.9,0.0,1189
2020,1,2,2/1/2020,THURSDAY,FALSE,18.3,0.0,2993
2020,1,3,3/1/2020,FRIDAY,FALSE,18.9,0.0,3348
2020,1,4,4/1/2020,SATURDAY,FALSE,19.2,0.0,2472
2020,1,5,5/1/2020,SUNDAY,FALSE,20.0,0.0,1074
2020,1,6,6/1/2020,MONDAY,FALSE,21.0,0.0,2560
2020,1,7,7/1/2020,TUESDAY,FALSE,22.4,0.0,3274
2020,1,8,8/1/2020,WEDNESDAY,FALSE,21.9,0.0,3057
2020,1,9,9/1/2020,THURSDAY,FALSE,19.3,0.0,3290
2020,1,10,10/1/2020,FRIDAY,FALSE,19.9,0.0,2977
2020,1,11,11/1/2020,SATURDAY,FALSE,20.9,0.0,1785
2020,1,12,12/1/2020,SUNDAY,FALSE,17.9,0.0,942
2020,1,13,13/1/2020,MONDAY,FALSE,18.3,0.0,3131
2020,1,14,14/1/2020,TUESDAY,FALSE,19.0,0.0,3052
2020,1,15,15/1/2020,WEDNESDAY,FALSE,19.5,0.1,3349
2020,1,16,16/1/2020,THURSDAY,FALSE,19.8,0.0,3275
2020,1,17,17/1/2020,FRIDAY,FALSE,18.5,0.0,3453
2020,1,18,18/1/2020,SATURDAY,FALSE,18.3,0.0,2640
2020,1,19,19/1/2020,SUNDAY,FALSE,18.2,0.0,842
2020,1,20,20/1/2020,MONDAY,FALSE,18.0,0.0,2606
2020,1,21,21/1/2020,TUESDAY,FALSE,18.8,0.0,3372
2020,1,22,22/1/2020,WEDNESDAY,FALSE,20.5,0.0,3551
2020,1,23,23/1/2020,THURSDAY,FALSE,21.9,0.0,2947
2020,1,24,24/1/2020,FRIDAY,FALSE,21.5,0.0,2533
2020,1,25,25/1/2020,SATURDAY,TRUE,19.7,2.1,829
2020,1,26,26/1/2020,SUNDAY,FALSE,16.5,12.3,1039
2020,1,27,27/1/2020,MONDAY,TRUE,13.0,0.2,902
2020,1,28,28/1/2020,TUESDAY,TRUE,13.0,0.1,979
2020,1,29,29/1/2020,WEDNESDAY,FALSE,13.8,0.0,3400
2020,1,30,30/1/2020,THURSDAY,FALSE,14.7,0.0,2942
2020,1,31,31/1/2020,FRIDAY,FALSE,14.8,0.0,3562
2020,2,1,1/2/2020,SATURDAY,FALSE,16.0,0.0,1715
2020,2,2,2/2/2020,SUNDAY,FALSE,17.1,0.0,1045
2020,2,3,3/2/2020,MONDAY,FALSE,18.1,0.0,3612
2020,2,4,4/2/2020,TUESDAY,FALSE,17.3,0.8,3334
2020,2,5,5/2/2020,WEDNESDAY,FALSE,17.5,1.0,2879
2020,2,6,6/2/2020,THURSDAY,FALSE,17.1,0.0,3367
2020,2,7,7/2/2020,FRIDAY,FALSE,18.7,0.0,3352
2020,2,8,8/2/2020,SATURDAY,FALSE,17.8,0.0,2269
2020,2,9,9/2/2020,SUNDAY,FALSE,16.5,0.0,817
2020,2,10,10/2/2020,MONDAY,FALSE,16.9,0.0,3159
2020,2,11,11/2/2020,TUESDAY,FALSE,17.6,0.8,2407
2020,2,12,12/2/2020,WEDNESDAY,FALSE,20.6,0.0,3141
2020,2,13,13/2/2020,THURSDAY,FALSE,19.6,41.6,3759
2020,2,14,14/2/2020,FRIDAY,FALSE,20.4,9.7,4900
2020,2,15,15/2/2020,SATURDAY,FALSE,21.0,0.0,1582
2020,2,16,16/2/2020,SUNDAY,FALSE,14.2,25.5,1463
2020,2,17,17/2/2020,MONDAY,FALSE,13.6,0.0,3081
2020,2,18,18/2/2020,TUESDAY,FALSE,14.7,0.0,3497
2020,2,19,19/2/2020,WEDNESDAY,FALSE,16.3,0.0,2738
2020,2,20,20/2/2020,THURSDAY,FALSE,17.7,0.0,3494
2020,2,21,21/2/2020,FRIDAY,FALSE,18.9,0.0,3522
2020,2,22,22/2/2020,SATURDAY,FALSE,20.1,0.0,2144
2020,2,23,23/2/2020,SUNDAY,FALSE,19.4,0.0,875
2020,2,24,24/2/2020,MONDAY,FALSE,19.6,0.0,3279
2020,2,25,25/2/2020,TUESDAY,FALSE,21.8,0.0,3422
2020,2,26,26/2/2020,WEDNESDAY,FALSE,23.3,0.0,2914
2020,2,27,27/2/2020,THURSDAY,FALSE,20.5,0.4,3570
2020,2,28,28/2/2020,FRIDAY,FALSE,20.8,0.0,2814
2020,2,29,29/2/2020,SATURDAY,FALSE,22.5,0.0,1688
2020,3,1,1/3/2020,SUNDAY,FALSE,22.8,0.0,928
2020,3,2,2/3/2020,MONDAY,FALSE,20.1,0.0,2483
2020,3,3,3/3/2020,TUESDAY,FALSE,19.4,0.0,3226
2020,3,4,4/3/2020,WEDNESDAY,FALSE,19.9,3.1,3008
2020,3,5,5/3/2020,THURSDAY,FALSE,18.2,0.4,3245
2020,3,6,6/3/2020,FRIDAY,FALSE,18.3,0.0,3478
2020,3,7,7/3/2020,SATURDAY,FALSE,20.6,0.0,1700
2020,3,8,8/3/2020,SUNDAY,FALSE,22.1,0.0,994
2020,3,9,9/3/2020,MONDAY,FALSE,23.4,0.0,3428
2020,3,10,10/3/2020,TUESDAY,FALSE,23.4,0.0,2889
2020,3,11,11/3/2020,WEDNESDAY,FALSE,19.2,0.0,2648
2020,3,12,12/3/2020,THURSDAY,FALSE,19.2,0.0,2542
2020,3,13,13/3/2020,FRIDAY,FALSE,21.4,0.0,2599
2020,3,14,14/3/2020,SATURDAY,FALSE,21.6,0.4,1933
2020,3,15,15/3/2020,SUNDAY,FALSE,20.2,0.0,949
2020,3,16,16/3/2020,MONDAY,FALSE,20.3,0.0,3600
2020,3,17,17/3/2020,TUESDAY,FALSE,20.3,0.0,3176
2020,3,18,18/3/2020,WEDNESDAY,FALSE,20.5,10.7,5067
2020,3,19,19/3/2020,THURSDAY,FALSE,21.1,0.8,2890
2020,3,20,20/3/2020,FRIDAY,FALSE,21.2,0.4,3616
2020,3,21,21/3/2020,SATURDAY,FALSE,21.2,0.2,1984
2020,3,22,22/3/2020,SUNDAY,FALSE,24.2,0.0,1217
2020,3,23,23/3/2020,MONDAY,FALSE,24.6,0.0,2474
2020,3,24,24/3/2020,TUESDAY,FALSE,22.8,0.0,2907
2020,3,25,25/3/2020,WEDNESDAY,FALSE,22.8,0.0,3187
2020,3,26,26/3/2020,THURSDAY,FALSE,23.3,1.0,3360
2020,3,27,27/3/2020,FRIDAY,FALSE,24.4,0.0,2850
2020,3,28,28/3/2020,SATURDAY,FALSE,22.8,9.8,2171
2020,3,29,29/3/2020,SUNDAY,FALSE,20.2,2.2,872
2020,3,30,30/3/2020,MONDAY,FALSE,20.4,6.5,2576
2020,3,31,31/3/2020,TUESDAY,FALSE,20.3,5.8,2778
2020,4,1,1/4/2020,WEDNESDAY,FALSE,19.7,0.2,2527
2020,4,2,2/4/2020,THURSDAY,FALSE,19.9,0.4,2412
2020,4,3,3/4/2020,FRIDAY,FALSE,20.4,0.6,3141
2020,4,4,4/4/2020,SATURDAY,TRUE,20.8,1.1,1155
2020,4,5,5/4/2020,SUNDAY,FALSE,18.2,4.6,1215
2020,4,6,6/4/2020,MONDAY,FALSE,17.1,21.5,4849
2020,4,7,7/4/2020,TUESDAY,FALSE,19.1,0.0,2672
2020,4,8,8/4/2020,WEDNESDAY,FALSE,20.6,0.0,2698
2020,4,9,9/4/2020,THURSDAY,FALSE,21.6,0.0,3061
2020,4,10,10/4/2020,FRIDAY,TRUE,21.7,0.0,1014
2020,4,11,11/4/2020,SATURDAY,TRUE,22.5,20.5,1305
2020,4,12,12/4/2020,SUNDAY,FALSE,20.8,0.4,764
2020,4,13,13/4/2020,MONDAY,TRUE,20.2,0.0,1042
2020,4,14,14/4/2020,TUESDAY,FALSE,21.1,0.0,3195
2020,4,15,15/4/2020,WEDNESDAY,FALSE,22.2,0.0,2807
2020,4,16,16/4/2020,THURSDAY,FALSE,23.3,0.0,3418
2020,4,17,17/4/2020,FRIDAY,FALSE,24.1,0.0,2724
2020,4,18,18/4/2020,SATURDAY,FALSE,24.4,0.0,1214
2020,4,19,19/4/2020,SUNDAY,FALSE,25.9,0.0,907
2020,4,20,20/4/2020,MONDAY,FALSE,26.4,0.0,2810
2020,4,21,21/4/2020,TUESDAY,FALSE,26.7,0.0,2441
2020,4,22,22/4/2020,WEDNESDAY,FALSE,22.1,25.8,4245
2020,4,23,23/4/2020,THURSDAY,FALSE,20.6,1.3,2602
2020,4,24,24/4/2020,FRIDAY,FALSE,19.4,0.6,2377
2020,4,25,25/4/2020,SATURDAY,FALSE,20.5,0.1,2742
2020,4,26,26/4/2020,SUNDAY,FALSE,23.1,0.7,808
2020,4,27,27/4/2020,MONDAY,FALSE,24.4,0.0,2829
2020,4,28,28/4/2020,TUESDAY,FALSE,24.3,0.0,3342
2020,4,29,29/4/2020,WEDNESDAY,FALSE,24.2,0.0,2794
2020,4,30,30/4/2020,THURSDAY,TRUE,25.3,0.0,743
2020,5,1,1/5/2020,FRIDAY,TRUE,25.7,0.0,1027
2020,5,2,2/5/2020,SATURDAY,FALSE,26.3,0.0,1589
2020,5,3,3/5/2020,SUNDAY,FALSE,27.3,0.0,907
2020,5,4,4/5/2020,MONDAY,FALSE,27.8,0.0,2657
2020,5,5,5/5/2020,TUESDAY,FALSE,27.9,0.0,2876
2020,5,6,6/5/2020,WEDNESDAY,FALSE,28.7,0.0,2674
2020,5,7,7/5/2020,THURSDAY,FALSE,29.0,0.0,3599
2020,5,8,8/5/2020,FRIDAY,FALSE,29.3,0.1,3334
2020,5,9,9/5/2020,SATURDAY,FALSE,29.2,0.1,1758
2020,5,10,10/5/2020,SUNDAY,FALSE,29.0,0.8,1043
2020,5,11,11/5/2020,MONDAY,FALSE,28.9,14.8,4246
2020,5,12,12/5/2020,TUESDAY,FALSE,27.0,3.6,2824
2020,5,13,13/5/2020,WEDNESDAY,FALSE,26.6,0.3,3490
2020,5,14,14/5/2020,THURSDAY,FALSE,27.1,0.1,3448
2020,5,15,15/5/2020,FRIDAY,FALSE,28.5,0.0,3472
2020,5,16,16/5/2020,SATURDAY,FALSE,28.9,0.0,1322
2020,5,17,17/5/2020,SUNDAY,FALSE,28.9,0.0,1067
2020,5,18,18/5/2020,MONDAY,FALSE,25.8,46.7,3980
2020,5,19,19/5/2020,TUESDAY,FALSE,28.0,0.0,3471
2020,5,20,20/5/2020,WEDNESDAY,FALSE,27.6,4.3,3061
2020,5,21,21/5/2020,THURSDAY,FALSE,27.6,84.6,6602
2020,5,22,22/5/2020,FRIDAY,FALSE,27.9,17.0,3546
2020,5,23,23/5/2020,SATURDAY,FALSE,25.7,1.5,1726
2020,5,24,24/5/2020,SUNDAY,FALSE,26.7,0.0,909
2020,5,25,25/5/2020,MONDAY,FALSE,26.6,32.4,4058
2020,5,26,26/5/2020,TUESDAY,FALSE,28.3,14.4,5159
2020,5,27,27/5/2020,WEDNESDAY,FALSE,28.2,0.1,2522
2020,5,28,28/5/2020,THURSDAY,FALSE,27.7,0.2,2705
2020,5,29,29/5/2020,FRIDAY,FALSE,28.2,0.2,2916
2020,5,30,30/5/2020,SATURDAY,FALSE,26.0,131.3,2393
2020,5,31,31/5/2020,SUNDAY,FALSE,29.2,0.0,1031
2020,6,1,1/6/2020,MONDAY,FALSE,29.9,0.0,4889
2020,6,2,2/6/2020,TUESDAY,FALSE,29.0,6.4,3145
2020,6,3,3/6/2020,WEDNESDAY,FALSE,29.8,0.0,4325
2020,6,4,4/6/2020,THURSDAY,FALSE,30.1,0.0,4922
2020,6,5,5/6/2020,FRIDAY,FALSE,30.0,2.6,3493
2020,6,6,6/6/2020,SATURDAY,FALSE,26.8,183.8,3874
2020,6,7,7/6/2020,SUNDAY,FALSE,27.7,107.4,1331
2020,6,8,8/6/2020,MONDAY,FALSE,28.6,40.9,5100
2020,6,9,9/6/2020,TUESDAY,FALSE,29.4,1.3,3014
2020,6,10,10/6/2020,WEDNESDAY,FALSE,29.8,0.2,4671
2020,6,11,11/6/2020,THURSDAY,FALSE,30.2,0.0,4401
2020,6,12,12/6/2020,FRIDAY,FALSE,30.4,0.0,3876
2020,6,13,13/6/2020,SATURDAY,FALSE,29.8,11.7,3722
2020,6,14,14/6/2020,SUNDAY,FALSE,28.0,29.3,1500
2020,6,15,15/6/2020,MONDAY,FALSE,29.3,0.2,3014
2020,6,16,16/6/2020,TUESDAY,FALSE,28.6,9.4,2959
2020,6,17,17/6/2020,WEDNESDAY,FALSE,29.1,0.9,2713
2020,6,18,18/6/2020,THURSDAY,FALSE,29.5,0.1,4634
2020,6,19,19/6/2020,FRIDAY,FALSE,29.9,0.0,4768
2020,6,20,20/6/2020,SATURDAY,FALSE,30.0,0.0,2047
2020,6,21,21/6/2020,SUNDAY,FALSE,30.2,0.0,1775
2020,6,22,22/6/2020,MONDAY,FALSE,30.4,0.0,4451
2020,6,23,23/6/2020,TUESDAY,FALSE,30.3,0.0,3576
2020,6,24,24/6/2020,WEDNESDAY,FALSE,30.4,0.0,4042
2020,6,25,25/6/2020,THURSDAY,TRUE,30.2,0.1,1118
2020,6,26,26/6/2020,FRIDAY,FALSE,30.3,1.3,5198
2020,6,27,27/6/2020,SATURDAY,FALSE,30.2,1.2,2506
2020,6,28,28/6/2020,SUNDAY,FALSE,30.4,0.0,1147
2020,6,29,29/6/2020,MONDAY,FALSE,30.5,0.4,4543
2020,6,30,30/6/2020,TUESDAY,FALSE,30.7,0.0,3698
2020,7,1,1/7/2020,WEDNESDAY,TRUE,30.2,1.1,1241
2020,7,2,2/7/2020,THURSDAY,FALSE,30.2,9.3,3773
2020,7,3,3/7/2020,FRIDAY,FALSE,29.2,29.5,5320
2020,7,4,4/7/2020,SATURDAY,FALSE,29.8,8.3,2028
2020,7,5,5/7/2020,SUNDAY,FALSE,30.0,1.3,1278
2020,7,6,6/7/2020,MONDAY,FALSE,30.1,4.1,4952
2020,7,7,7/7/2020,TUESDAY,FALSE,30.1,0.7,3848
2020,7,8,8/7/2020,WEDNESDAY,FALSE,30.0,0.6,4453
2020,7,9,9/7/2020,THURSDAY,FALSE,30.1,0.0,3050
2020,7,10,10/7/2020,FRIDAY,FALSE,30.3,0.0,3260
2020,7,11,11/7/2020,SATURDAY,FALSE,30.4,0.0,1695
2020,7,12,12/7/2020,SUNDAY,FALSE,30.4,0.0,1471
2020,7,13,13/7/2020,MONDAY,FALSE,30.5,0.0,4877
2020,7,14,14/7/2020,TUESDAY,FALSE,30.6,0.0,4023
2020,7,15,15/7/2020,WEDNESDAY,FALSE,30.5,0.0,4222
2020,7,16,16/7/2020,THURSDAY,FALSE,30.4,2.4,3580
2020,7,17,17/7/2020,FRIDAY,FALSE,30.3,2.5,3679
2020,7,18,18/7/2020,SATURDAY,FALSE,30.4,2.2,2974
2020,7,19,19/7/2020,SUNDAY,FALSE,30.3,0.0,1337
2020,7,20,20/7/2020,MONDAY,FALSE,29.9,3.1,3361
2020,7,21,21/7/2020,TUESDAY,FALSE,30.4,0.0,3452
2020,7,22,22/7/2020,WEDNESDAY,FALSE,30.0,2.5,4053
2020,7,23,23/7/2020,THURSDAY,FALSE,31.0,0.0,3418
2020,7,24,24/7/2020,FRIDAY,FALSE,30.8,0.0,5258
2020,7,25,25/7/2020,SATURDAY,FALSE,30.7,0.0,2852
2020,7,26,26/7/2020,SUNDAY,FALSE,30.8,0.0,1674
2020,7,27,27/7/2020,MONDAY,FALSE,30.5,2.3,3627
2020,7,28,28/7/2020,TUESDAY,FALSE,30.8,3.0,3407
2020,7,29,29/7/2020,WEDNESDAY,FALSE,30.5,2.6,4526
2020,7,30,30/7/2020,THURSDAY,FALSE,30.2,13.3,4578
2020,7,31,31/7/2020,FRIDAY,FALSE,27.9,36.6,4998
2020,8,1,1/8/2020,SATURDAY,FALSE,27.7,28.3,2132
2020,8,2,2/8/2020,SUNDAY,FALSE,27.5,25.6,1513
2020,8,3,3/8/2020,MONDAY,FALSE,26.5,46.9,4754
2020,8,4,4/8/2020,TUESDAY,FALSE,27.5,4.7,2660
2020,8,5,5/8/2020,WEDNESDAY,FALSE,27.8,53.3,3759
2020,8,6,6/8/2020,THURSDAY,FALSE,29.1,1.7,2886
2020,8,7,7/8/2020,FRIDAY,FALSE,30.1,0.2,3948
2020,8,8,8/8/2020,SATURDAY,FALSE,30.5,0.0,2615
2020,8,9,9/8/2020,SUNDAY,FALSE,29.9,0.0,1325
2020,8,10,10/8/2020,MONDAY,FALSE,30.0,0.0,4363
2020,8,11,11/8/2020,TUESDAY,FALSE,30.3,0.6,3374
2020,8,12,12/8/2020,WEDNESDAY,FALSE,27.8,29.4,3353
2020,8,13,13/8/2020,THURSDAY,FALSE,28.1,16.5,3056
2020,8,14,14/8/2020,FRIDAY,FALSE,29.3,9.3,2955
2020,8,15,15/8/2020,SATURDAY,FALSE,29.8,0.0,2350
2020,8,16,16/8/2020,SUNDAY,FALSE,30.1,0.0,1420
2020,8,17,17/8/2020,MONDAY,FALSE,28.2,16.6,3090
2020,8,18,18/8/2020,TUESDAY,FALSE,27.3,52.7,4362
2020,8,19,19/8/2020,WEDNESDAY,FALSE,26.6,119.5,6117
2020,8,20,20/8/2020,THURSDAY,FALSE,29.0,0.0,3071
2020,8,21,21/8/2020,FRIDAY,FALSE,29.8,0.0,3219
2020,8,22,22/8/2020,SATURDAY,FALSE,29.7,0.0,3158
2020,8,23,23/8/2020,SUNDAY,FALSE,29.8,0.0,1193
2020,8,24,24/8/2020,MONDAY,FALSE,30.2,0.0,4240
2020,8,25,25/8/2020,TUESDAY,FALSE,30.6,1.1,4764
2020,8,26,26/8/2020,WEDNESDAY,FALSE,29.7,12.3,6395
2020,8,27,27/8/2020,THURSDAY,FALSE,28.5,3.1,3335
2020,8,28,28/8/2020,FRIDAY,FALSE,28.9,22.6,3037
2020,8,29,29/8/2020,SATURDAY,FALSE,29.9,3.2,3212
2020,8,30,30/8/2020,SUNDAY,FALSE,29.6,0.6,1386
2020,8,31,31/8/2020,MONDAY,FALSE,29.8,0.2,3905
2020,9,1,1/9/2020,TUESDAY,FALSE,30.3,1.1,4254
2020,9,2,2/9/2020,WEDNESDAY,FALSE,30.0,0.4,3868
2020,9,3,3/9/2020,THURSDAY,FALSE,30.2,0.4,3828
2020,9,4,4/9/2020,FRIDAY,FALSE,29.8,0.1,4619
2020,9,5,5/9/2020,SATURDAY,FALSE,28.4,43.9,2699
2020,9,6,6/9/2020,SUNDAY,FALSE,29.1,0.0,1040
2020,9,7,7/9/2020,MONDAY,FALSE,29.4,4.7,2949
2020,9,8,8/9/2020,TUESDAY,FALSE,27.1,68.9,4722
2020,9,9,9/9/2020,WEDNESDAY,FALSE,27.9,0.2,3060
2020,9,10,10/9/2020,THURSDAY,FALSE,28.5,8.2,4399
2020,9,11,11/9/2020,FRIDAY,FALSE,28.9,2.7,2922
2020,9,12,12/9/2020,SATURDAY,FALSE,28.2,27.9,2236
2020,9,13,13/9/2020,SUNDAY,FALSE,28.4,5.7,1208
2020,9,14,14/9/2020,MONDAY,FALSE,28.1,38.2,5287
2020,9,15,15/9/2020,TUESDAY,FALSE,27.3,62.6,5505
2020,9,16,16/9/2020,WEDNESDAY,FALSE,29.5,4.4,4095
2020,9,17,17/9/2020,THURSDAY,FALSE,28.7,40.6,5017
2020,9,18,18/9/2020,FRIDAY,FALSE,28.3,15.9,3976
2020,9,19,19/9/2020,SATURDAY,FALSE,27.2,50.8,2157
2020,9,20,20/9/2020,SUNDAY,FALSE,28.6,0.7,937
2020,9,21,21/9/2020,MONDAY,FALSE,27.4,176.8,5754
2020,9,22,22/9/2020,TUESDAY,FALSE,28.6,0.5,2898
2020,9,23,23/9/2020,WEDNESDAY,FALSE,29.1,0.0,2781
2020,9,24,24/9/2020,THURSDAY,FALSE,28.5,0.6,3036
2020,9,25,25/9/2020,FRIDAY,FALSE,28.3,0.0,2856
2020,9,26,26/9/2020,SATURDAY,FALSE,28.0,0.0,2321
2020,9,27,27/9/2020,SUNDAY,FALSE,27.7,1.3,824
2020,9,28,28/9/2020,MONDAY,FALSE,26.6,26.2,4586
2020,9,29,29/9/2020,TUESDAY,FALSE,26.9,21.9,3535
2020,9,30,30/9/2020,WEDNESDAY,FALSE,27.4,104.1,2910
2020,10,1,1/10/2020,THURSDAY,TRUE,26.7,0.1,916
2020,10,2,2/10/2020,FRIDAY,TRUE,27.6,0.0,999
2020,10,3,3/10/2020,SATURDAY,FALSE,28.3,0.0,1831
2020,10,4,4/10/2020,SUNDAY,FALSE,28.4,0.0,1059
2020,10,5,5/10/2020,MONDAY,FALSE,28.0,106.1,4999
2020,10,6,6/10/2020,TUESDAY,FALSE,25.9,2.7,2696
2020,10,7,7/10/2020,WEDNESDAY,FALSE,24.9,0.0,2734
2020,10,8,8/10/2020,THURSDAY,FALSE,25.2,0.0,2707
2020,10,9,9/10/2020,FRIDAY,FALSE,26.0,0.0,3127
2020,10,10,10/10/2020,SATURDAY,FALSE,26.1,0.0,2087
2020,10,11,11/10/2020,SUNDAY,FALSE,27.0,0.0,1013
2020,10,12,12/10/2020,MONDAY,FALSE,28.0,0.6,2734
2020,10,13,13/10/2020,TUESDAY,FALSE,24.9,26.0,4315
2020,10,14,14/10/2020,WEDNESDAY,FALSE,25.5,1.2,3530
2020,10,15,15/10/2020,THURSDAY,FALSE,26.5,0.0,2638
2020,10,16,16/10/2020,FRIDAY,FALSE,27.0,0.0,2942
2020,10,17,17/10/2020,SATURDAY,FALSE,25.6,0.2,2103
2020,10,18,18/10/2020,SUNDAY,FALSE,24.9,0.7,1266
2020,10,19,19/10/2020,MONDAY,FALSE,24.6,0.0,2738
2020,10,20,20/10/2020,TUESDAY,FALSE,25.0,0.0,3361
2020,10,21,21/10/2020,WEDNESDAY,FALSE,24.5,0.0,3077
2020,10,22,22/10/2020,THURSDAY,FALSE,24.7,0.0,2782
2020,10,23,23/10/2020,FRIDAY,FALSE,23.5,0.0,2967
2020,10,24,24/10/2020,SATURDAY,FALSE,23.8,0.0,1865
2020,10,25,25/10/2020,SUNDAY,FALSE,24.2,0.0,788
2020,10,26,26/10/2020,MONDAY,TRUE,24.6,0.0,781
2020,10,27,27/10/2020,TUESDAY,FALSE,25.1,0.0,2680
2020,10,28,28/10/2020,WEDNESDAY,FALSE,24.4,4.7,3029
2020,10,29,29/10/2020,THURSDAY,FALSE,24.7,0.1,3355
2020,10,30,30/10/2020,FRIDAY,FALSE,24.4,0.0,3454
2020,10,31,31/10/2020,SATURDAY,FALSE,23.4,0.0,1795
2020,11,1,1/11/2020,SUNDAY,FALSE,24.0,0.0,859
2020,11,2,2/11/2020,MONDAY,FALSE,25.3,0.0,3353
2020,11,3,3/11/2020,TUESDAY,FALSE,23.6,0.1,2827
2020,11,4,4/11/2020,WEDNESDAY,FALSE,23.0,0.4,3292
2020,11,5,5/11/2020,THURSDAY,FALSE,22.9,0.0,3151
2020,11,6,6/11/2020,FRIDAY,FALSE,24.7,0.0,2692
2020,11,7,7/11/2020,SATURDAY,FALSE,26.8,0.0,1312
2020,11,8,8/11/2020,SUNDAY,FALSE,25.7,0.0,931
2020,11,9,9/11/2020,MONDAY,FALSE,23.7,0.0,3066
2020,11,10,10/11/2020,TUESDAY,FALSE,22.9,0.0,3423
2020,11,11,11/11/2020,WEDNESDAY,FALSE,22.5,0.0,3406
2020,11,12,12/11/2020,THURSDAY,FALSE,22.2,0.0,3424
2020,11,13,13/11/2020,FRIDAY,FALSE,22.9,0.4,3585
2020,11,14,14/11/2020,SATURDAY,FALSE,23.3,0.0,1315
2020,11,15,15/11/2020,SUNDAY,FALSE,23.0,0.0,897
2020,11,16,16/11/2020,MONDAY,FALSE,24.0,0.0,2916
2020,11,17,17/11/2020,TUESDAY,FALSE,24.2,0.0,2683
2020,11,18,18/11/2020,WEDNESDAY,FALSE,24.9,1.0,2545
2020,11,19,19/11/2020,THURSDAY,FALSE,25.3,0.0,2421
2020,11,20,20/11/2020,FRIDAY,FALSE,25.9,0.0,3148
2020,11,21,21/11/2020,SATURDAY,FALSE,23.5,2.0,1656
2020,11,22,22/11/2020,SUNDAY,FALSE,24.8,1.1,1080
2020,11,23,23/11/2020,MONDAY,FALSE,23.0,0.0,2813
2020,11,24,24/11/2020,TUESDAY,FALSE,23.3,0.0,2777
2020,11,25,25/11/2020,WEDNESDAY,FALSE,23.5,0.0,2415
2020,11,26,26/11/2020,THURSDAY,FALSE,24.0,0.0,2731
2020,11,27,27/11/2020,FRIDAY,FALSE,22.8,0.0,3377
2020,11,28,28/11/2020,SATURDAY,FALSE,20.4,0.0,2433
2020,11,29,29/11/2020,SUNDAY,FALSE,20.0,0.0,781
2020,11,30,30/11/2020,MONDAY,FALSE,19.2,0.1,3491
2020,12,1,1/12/2020,TUESDAY,FALSE,19.7,0.0,2714
2020,12,2,2/12/2020,WEDNESDAY,FALSE,19.9,0.0,3240
2020,12,3,3/12/2020,THURSDAY,FALSE,17.4,0.0,2551
2020,12,4,4/12/2020,FRIDAY,FALSE,15.9,0.0,3177
2020,12,5,5/12/2020,SATURDAY,FALSE,16.8,0.0,2017
2020,12,6,6/12/2020,SUNDAY,FALSE,18.2,0.0,837
2020,12,7,7/12/2020,MONDAY,FALSE,20.7,0.0,2363
2020,12,8,8/12/2020,TUESDAY,FALSE,19.9,0.0,3073
2020,12,9,9/12/2020,WEDNESDAY,FALSE,19.8,0.0,2683
2020,12,10,10/12/2020,THURSDAY,FALSE,20.9,0.3,3106
2020,12,11,11/12/2020,FRIDAY,FALSE,21.6,0.0,3565
2020,12,12,12/12/2020,SATURDAY,FALSE,20.9,0.0,2128
2020,12,13,13/12/2020,SUNDAY,FALSE,20.9,0.0,840
2020,12,14,14/12/2020,MONDAY,FALSE,19.5,0.0,3095
2020,12,15,15/12/2020,TUESDAY,FALSE,15.4,0.0,3534
2020,12,16,16/12/2020,WEDNESDAY,FALSE,14.8,0.0,3346
2020,12,17,17/12/2020,THURSDAY,FALSE,14.9,0.0,3549
2020,12,18,18/12/2020,FRIDAY,FALSE,16.4,0.0,2392
2020,12,19,19/12/2020,SATURDAY,FALSE,15.0,0.0,2694
2020,12,20,20/12/2020,SUNDAY,FALSE,14.9,0.0,1028
2020,12,21,21/12/2020,MONDAY,FALSE,16.5,0.0,3513
2020,12,22,22/12/2020,TUESDAY,FALSE,17.4,0.0,3572
2020,12,23,23/12/2020,WEDNESDAY,FALSE,18.4,1.2,3427
2020,12,24,24/12/2020,THURSDAY,FALSE,20.0,0.0,2464
2020,12,25,25/12/2020,FRIDAY,TRUE,18.9,0.0,1142
2020,12,26,26/12/2020,SATURDAY,TRUE,18.7,0.0,1075
2020,12,27,27/12/2020,SUNDAY,FALSE,20.4,0.0,881
2020,12,28,28/12/2020,MONDAY,FALSE,20.6,0.0,2625
2020,12,29,29/12/2020,TUESDAY,FALSE,21.0,0.0,3533
2020,12,30,30/12/2020,WEDNESDAY,FALSE,15.1,0.0,3475
2020,12,31,31/12/2020,THURSDAY,FALSE,10.9,0.0,2517
2021,1,1,1/1/2021,FRIDAY,TRUE,11.8,0.0,906
2021,1,2,2/1/2021,SATURDAY,FALSE,14.0,0.0,1864
2021,1,3,3/1/2021,SUNDAY,FALSE,16.7,0.0,1121
2021,1,4,4/1/2021,MONDAY,FALSE,18.3,0.0,3301
2021,1,5,5/1/2021,TUESDAY,FALSE,18.8,0.0,3570
2021,1,6,6/1/2021,WEDNESDAY,FALSE,17.1,0.0,3312
2021,1,7,7/1/2021,THURSDAY,FALSE,15.3,0.0,3287
2021,1,8,8/1/2021,FRIDAY,FALSE,9.1,0.0,2985
2021,1,9,9/1/2021,SATURDAY,FALSE,10.7,0.0,1796
2021,1,10,10/1/2021,SUNDAY,FALSE,12.8,0.0,783
